City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
189,marquette,46.5333,-87.6335,1.69,95,100,5.9,US,1682905767
190,alto barinas,8.5931,-70.2261,30.04,62,95,1.93,VE,1682906046
191,egilsstadir,65.2653,-14.3948,-1.05,69,75,4.63,IS,1682906046
192,ceres,37.5949,-120.9577,20.57,38,0,8.75,US,1682906046
193,santa ana,33.7456,-117.8678,20.01,83,100,5.66,US,1682906046
194,westport,41.1415,-73.3579,16.42,92,100,3.13,US,1682905837
195,bamboo flat,11.7,92.7167,30.29,64,5,1.47,IN,1682906047
196,nelson bay,-32.7167,152.15,19.5,54,16,4.47,AU,1682905969
197,vilyuchinsk,52.9306,158.4028,1.15,98,100,11.43,RU,1682906047
198,ostroda,53.6967,19.9649,0.72,87,12,1.27,PL,1682906047
199,new kingman-butler,35.265,-114.0323,31.61,6,0,6.69,US,1682905951
200,vila velha,-20.3297,-40.2925,21.97,98,75,1.03,BR,1682905777
201,sukumo,32.9333,132.7333,19.9,38,0,5.1,JP,1682906048
202,saipan,15.1355,145.701,29.39,100,40,7.2,MP,1682906048
203,san patricio,28.017,-97.5169,24.92,50,83,4.2,US,1682906049
204,macaubas,-13.0194,-42.6986,20.92,83,100,1.05,BR,1682906049
205,amursk,50.2261,136.8994,8.02,32,3,2.56,RU,1682906049
206,mufulira,-12.5498,28.2407,12.02,77,100,1.4,ZM,1682906049
207,xinpu,34.5997,119.1594,22.21,35,1,2.99,CN,1682906050
208,the bottom,17.6259,-63.2492,26.07,77,6,6.13,BQ,1682906050
209,sarupathar,26.1984,93.8094,20.82,88,100,1.49,IN,1682906050
210,mastic beach,40.7668,-72.8521,15.83,97,100,4.02,US,1682906050
211,chonchi,-42.6128,-73.8092,6.18,89,99,1.25,CL,1682906050
212,bubaque,11.2833,-15.8333,24.91,81,12,4.24,GW,1682906051
213,vorkuta,67.5,64.0,-10.62,86,5,2.1,RU,1682906051
214,flin flon,54.7682,-101.865,3.65,83,59,2.51,CA,1682906051
215,hawaiian paradise park,19.5933,-154.9731,26.13,70,75,3.09,US,1682906051
216,san luis de la loma,17.2706,-100.8939,25.88,71,55,0.92,MX,1682906052
217,zhezqazghan,47.7833,67.7667,6.32,42,0,7.0,KZ,1682906053
218,bredasdorp,-34.5322,20.0403,12.15,87,3,1.34,ZA,1682906053
219,ksar el kebir,35.0017,-5.9053,13.25,92,6,2.18,MA,1682906054
220,nyrob,60.733,56.7202,0.8,90,100,2.81,RU,1682906054
221,shumikha,55.2261,63.2961,2.88,77,81,6.14,RU,1682906054
222,copiapo,-27.3667,-70.3333,11.83,63,100,0.29,CL,1682905767
223,thunder bay,48.4001,-89.3168,3.99,75,100,5.66,CA,1682905876
224,san julian,21.0167,-102.1667,21.49,11,4,6.41,MX,1682906055
225,plastun,44.7561,136.2939,5.16,90,100,1.06,RU,1682906055
226,khandyga,62.6667,135.6,2.86,93,97,0.15,RU,1682906056
227,filipstad,59.7124,14.1683,1.83,81,100,1.75,SE,1682906056
228,ancud,-41.8697,-73.8203,7.89,72,86,1.75,CL,1682906056
229,martapura,-3.4167,114.85,29.05,79,20,2.57,ID,1682906056
230,birjand,32.8663,59.2211,10.26,71,0,3.09,IR,1682906057
231,folkston,30.8305,-82.0098,21.55,64,0,1.79,US,1682906057
232,kolonia town,6.964,158.206,26.06,94,100,2.06,FM,1682906057
233,kamina,-8.7386,24.9906,16.95,83,100,1.22,CD,1682906057
234,bakshwaho,24.25,79.3,23.14,67,72,2.54,IN,1682906058
235,ust-tsilma,65.441,52.1498,-1.16,95,100,3.38,RU,1682906058
236,kavieng,-2.5744,150.7967,29.82,69,92,3.69,PG,1682906058
237,villa gesell,-37.2639,-56.973,11.7,84,70,9.74,AR,1682906058
238,kodiak,57.79,-152.4072,8.73,81,40,3.6,US,1682906059
239,east london,-33.0153,27.9116,16.7,81,3,5.52,ZA,1682906059
240,gamay,12.3854,125.2979,29.3,77,41,3.74,PH,1682906059
241,pervomaysk,48.0443,30.8507,6.31,77,100,3.51,UA,1682906059
242,sandnessjoen,66.0217,12.6316,2.58,92,100,4.02,NO,1682906060
243,castillos,-34.1667,-53.8333,17.32,94,100,7.6,UY,1682906060
244,mili,6.0815,171.735,27.89,81,80,7.66,MH,1682906060
245,antsohihy,-14.8796,47.9875,21.25,90,23,0.98,MG,1682906060
246,la reforma,25.0833,-108.05,23.42,63,100,2.22,MX,1682906061
247,haiku-pauwela,20.9219,-156.3051,27.01,65,40,8.75,US,1682906061
248,ardakan,32.31,54.0175,20.51,30,1,1.8,IR,1682906061
249,polyarnyy,69.1989,33.4478,1.4,96,99,5.17,RU,1682906062
250,badger,64.8,-147.5333,9.14,49,40,2.06,US,1682906062
251,fortuna,40.5982,-124.1573,13.32,76,5,3.13,US,1682905833
252,san pedro,14.35,121.0167,31.81,64,20,3.09,PH,1682905801
253,al lagowa,11.4,29.1333,24.97,61,91,1.99,SD,1682906063
254,port augusta,-32.5,137.7667,20.04,51,100,2.08,AU,1682906063
255,malango,-2.9627,119.9001,26.86,68,30,1.5,ID,1682906063
